sub,mvc,ses,task,run,filepath,trial,trial_type,im_num,isStrength,gf_trPer,resp1,resp1RT,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,iscorr,resp1_diff,resp2,resp2RT,lure_bin,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med,stimlev_mst
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,22.0,foil,155.0,,,new,1.7407652999972925,,,,,1,1.0,4.0,0.4821862000389956,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,23.0,targ,21.0,1,0.4,new,1.234832499991171,7357.528653295129,0.8955994562877505,0.35823978251510025,1.0,0,1.0,4.0,0.4704416999593377,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,24.0,lure,110.0,1,0.4,new,1.0113285999977961,7292.921203438395,0.887735076862206,0.35509403074488244,1.0,0,1.0,3.0,0.14107529999455437,3.0,4.0,0,94,0,0.0,3lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,25.0,lure,95.0,0,0.05,old,0.011845999979414046,1140.3008595988538,1.1104302849341257,0.05552151424670629,1.0,0,0.0,3.0,1.0820323000079952,1.0,4.0,0,94,0,0.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,26.0,targ,50.0,0,0.05,old,1.388112300017383,1029.487106017192,1.002519335881967,0.05012596679409835,1.0,1,0.0,4.0,0.5998736000037752,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,27.0,foil,134.0,,,new,2.0111171000171453,,,,,1,1.0,4.0,1.3054720999789424,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,28.0,targ,10.0,1,0.4,,2.011115599947516,7205.110315186246,0.8770462453970987,0.35081849815883953,0.8888888888888888,0,,3.0,0.08244940004078671,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,29.0,targ,54.0,0,0.05,old,1.2702690999722108,1514.189111747851,1.4745244052467144,0.07372622026233572,1.0,1,0.0,3.0,1.0114721999852918,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,30.0,targ,14.0,0,0.05,old,1.1054553000140004,1294.4255014326648,1.2605175785691545,0.06302587892845772,0.9259259259259259,1,0.0,3.0,0.4821790999849327,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,31.0,lure,67.0,1,0.4,old,1.2586152000003494,8263.795128939828,1.0059152703451928,0.4023661081380771,0.8024691358024691,0,0.0,4.0,0.7997602999676019,4.0,4.0,2,94,0,1.0,4lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,32.0,targ,62.0,0,0.05,old,0.9173140999628231,2495.606017191977,2.4302327560541213,0.12151163780270606,1.0,1,0.0,4.0,0.4234508000081405,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,33.0,lure,102.0,1,0.4,old,1.0585961999604478,6178.5272206303725,0.7520848208966759,0.3008339283586704,0.9753086419753086,0,0.0,4.0,0.6585962999961339,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,34.0,targ,43.0,1,0.4,old,1.129058399994392,6815.243553008596,0.8295894869277187,0.33183579477108754,1.0,1,0.0,4.0,0.4587407000362873,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,35.0,targ,48.0,0,0.05,old,1.0469170000287704,1077.9957020057307,1.0497572324527515,0.052487861622637584,1.0,1,0.0,4.0,0.41160170000512153,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,36.0,targ,9.0,0,0.05,old,0.9525837000110187,961.3309455587392,0.9361485495751671,0.046807427478758365,1.0,1,0.0,4.0,0.41168069996638224,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,37.0,targ,32.0,0,0.05,old,1.4818220000015572,1735.5630372492838,1.690099364348314,0.08450496821741571,1.0,1,0.0,4.0,0.4826825000345707,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,38.0,lure,111.0,0,0.05,old,1.2231603999971412,1728.2879656160458,1.6830148657279633,0.08415074328639818,1.0,0,0.0,4.0,0.3997929999604821,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,39.0,lure,103.0,0,0.05,old,1.340715199999977,1464.0229226361032,1.425672336776807,0.07128361683884035,1.0,0,0.0,4.0,0.30580520001240075,3.0,4.0,2,94,0,1.0,3lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,40.0,foil,157.0,,,new,1.352415299974382,,,,,1,1.0,3.0,1.2936644000001252,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,41.0,targ,42.0,1,0.4,old,1.5523651000112295,7180.45558739255,0.8740451343111001,0.34961805372444005,1.0,1,0.0,3.0,0.22347110003465787,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,42.0,targ,45.0,0,0.05,old,1.3406989999930374,1166.8954154727794,1.1363281872361275,0.05681640936180638,1.0,1,0.0,4.0,0.34108779998496175,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,43.0,foil,189.0,,,sim,1.7994293000083417,,,,,0,1.0,4.0,0.7173955999896862,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,44.0,targ,59.0,0,0.05,old,1.2349008999881335,1327.5730659025787,1.292796831144784,0.0646398415572392,1.0,1,0.0,4.0,0.5057868000003509,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,45.0,lure,100.0,0,0.05,old,1.6228925000177696,1252.445558739255,1.219637314966652,0.0609818657483326,1.0,0,0.0,4.0,0.3880938999936916,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,46.0,targ,35.0,1,0.4,old,0.7645218999823555,6754.43553008596,0.8221875949564172,0.32887503798256695,1.0,1,0.0,4.0,0.27054319996386766,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,47.0,targ,17.0,0,0.05,old,1.1309859000029974,1797.3724928366762,1.7502896999091206,0.08751448499545604,1.0,1,0.0,4.0,0.28208139998605475,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,48.0,foil,138.0,,,old,1.929012699984014,,,,,0,0.0,4.0,0.2469950999948196,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,49.0,lure,122.0,0,0.05,old,0.717533299990464,1066.2808022922636,1.0383492085814232,0.051917460429071166,1.0,0,0.0,4.0,0.2705847999895923,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,50.0,lure,123.0,0,0.05,old,0.7173345999908634,1381.077363896848,1.344899565582674,0.0672449782791337,1.0,0,0.0,4.0,0.19994439999572933,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,51.0,lure,86.0,0,0.05,old,0.6703830999904312,1378.4842406876792,1.342374370131151,0.06711871850655755,1.0,0,0.0,4.0,0.1646519000059925,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,52.0,foil,133.0,,,new,1.223177800013218,,,,,1,1.0,3.0,1.0465514999814332,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,53.0,foil,170.0,,,,2.0110500999726355,,,,,0,,2.0,0.011806600028648973,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,54.0,lure,127.0,1,0.4,,2.0110588999814354,6909.83094555874,0.8411031923213969,0.33644127692855874,1.0,0,,2.0,0.2822116000461392,1.0,4.0,0,94,0,0.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,55.0,foil,167.0,,,new,1.8582529000123031,,,,,1,1.0,4.0,0.28216649999376386,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,56.0,targ,31.0,0,0.05,old,0.9761755999643356,1966.9412607449856,1.9154165554046017,0.09577082777023009,1.0,1,0.0,4.0,0.21156730002257973,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,57.0,foil,191.0,,,sim,1.5877879000036046,,,,,0,1.0,4.0,0.43489580001914874,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,58.0,targ,22.0,1,0.4,old,1.4818511999910697,7486.491404011461,0.9112975221554509,0.3645190088621804,1.0,1,0.0,4.0,0.19992019998608157,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,59.0,lure,79.0,1,0.4,new,1.6348079000017606,6261.451289398281,0.7621788014166765,0.3048715205666706,1.0,0,1.0,1.0,1.2230565999634564,4.0,4.0,0,94,0,0.0,4lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,60.0,lure,124.0,1,0.4,old,1.8227617999655195,6312.348137535817,0.7683742498704617,0.3073496999481847,1.0,0,0.0,4.0,0.21172840002691373,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,61.0,lure,119.0,1,0.4,old,0.823249599954579,7249.378223495702,0.8824347822932735,0.35297391291730945,1.0,0,0.0,4.0,0.18812440003966913,5.0,4.0,2,94,0,1.0,5lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,62.0,targ,23.0,1,0.4,old,0.7291757000493817,7632.916905444126,0.9291212515147684,0.37164850060590743,0.9629629629629629,1,0.0,4.0,0.11771339998813346,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,63.0,lure,109.0,0,0.05,old,0.7055715000024065,1329.1919770773638,1.294373334382475,0.06471866671912377,1.0,0,0.0,4.0,0.14109829999506474,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,64.0,lure,101.0,0,0.05,old,1.0114280999987386,2260.2521489971346,2.201044063684034,0.1100522031842017,1.0,0,0.0,4.0,0.16466690000379458,2.0,4.0,2,94,0,1.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,65.0,targ,28.0,1,0.4,,2.0111784000182524,6791.716332378223,0.8267256223072138,0.33069024892288557,1.0,0,,3.0,0.1411340000340715,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,66.0,lure,92.0,1,0.4,,0.011896699958015233,6422.912607449856,0.7818327743024949,0.312733109720998,1.0,0,,3.0,0.1529374999809079,2.0,4.0,0,94,0,0.0,2lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,67.0,foil,151.0,,,new,1.0231261999579147,,,,,1,1.0,2.0,0.9055616999976337,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,68.0,foil,148.0,,,sim,1.152511099993717,,,,,0,1.0,3.0,0.6233890000148676,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,69.0,lure,85.0,1,0.4,old,1.3878683999646455,5802.8767908309455,0.7063585537577838,0.2825434215031135,0.7654320987654321,0,0.0,4.0,0.011725799995474517,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,70.0,foil,132.0,,,sim,1.3288719999836758,,,,,0,1.0,3.0,0.44688220001989976,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,71.0,lure,125.0,1,0.4,,2.0112206999910995,6345.601719197708,0.7724220614467947,0.3089688245787179,0.9814814814814815,0,,3.0,0.011812300013843924,4.0,4.0,0,94,0,0.0,4lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,72.0,foil,141.0,,,sim,1.4350589000387117,,,,,0,1.0,3.0,0.27034940000157803,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,73.0,targ,3.0,0,0.05,old,1.3877083000261337,1442.5759312320918,1.4047871567164198,0.070239357835821,1.0,1,0.0,4.0,0.01170609996188432,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,74.0,foil,140.0,,,old,1.117237499973271,,,,,0,0.0,4.0,0.01172700000461191,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,75.0,foil,147.0,,,sim,0.929006099991966,,,,,0,1.0,3.0,0.4703649999573827,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,76.0,foil,158.0,,,,2.011170400015544,,,,,0,,2.0,0.01182169996900484,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,77.0,foil,172.0,,,sim,0.9526364000048488,,,,,0,1.0,3.0,0.17632770002819598,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,78.0,foil,174.0,,,new,1.4818475000211038,,,,,1,1.0,4.0,0.32924910000292584,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,79.0,lure,81.0,0,0.05,old,1.223132600018289,1195.4111747851002,1.1640969663892298,0.058204848319461495,1.0,0,0.0,4.0,0.16453000000910833,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,80.0,lure,78.0,1,0.4,old,0.9996818999643438,6378.710601719197,0.7764522594360693,0.31058090377442776,1.0,0,0.0,4.0,0.21160410001175478,3.0,4.0,2,94,0,1.0,3lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,81.0,foil,163.0,,,old,1.129162199969869,,,,,0,0.0,4.0,0.34116570005426183,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,82.0,targ,38.0,1,0.4,old,1.3877356000011787,5667.5272206303725,0.6898830485722042,0.27595321942888174,1.0,1,0.0,4.0,0.21171929995762184,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,83.0,targ,26.0,1,0.4,old,0.9174293999676593,5723.553008595988,0.6967028202108272,0.27868112808433093,0.9814814814814815,1,0.0,4.0,0.17638749995967373,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,84.0,targ,5.0,1,0.4,old,0.7174011999741197,7487.952722063037,0.9114754019455444,0.3645901607782178,1.0,1,0.0,4.0,0.19998279999708757,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,85.0,foil,139.0,,,old,0.8938657999970019,,,,,0,0.0,4.0,0.17636520002270117,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,86.0,targ,15.0,0,0.05,old,1.0232365000410937,1409.090257879656,1.3721786521371662,0.06860893260685831,1.0,1,0.0,4.0,0.17653940001036972,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,87.0,targ,39.0,0,0.05,sim,1.3289742000051774,1853.8037249283668,1.8052426963953323,0.09026213481976662,1.0,0,1.0,3.0,0.446965100010857,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,88.0,lure,87.0,1,0.4,old,1.0819808999658562,7490.643266475645,0.9118029100296577,0.3647211640118631,1.0,0,0.0,4.0,0.19985890004318208,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,89.0,lure,69.0,0,0.05,old,1.046617400017567,1154.1991404011462,1.1239644954729244,0.05619822477364623,1.0,0,0.0,4.0,0.6233612000360154,1.0,4.0,2,94,0,1.0,1lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,90.0,lure,120.0,0,0.05,old,0.9053649999550544,939.7593123209169,0.915141992716834,0.04575709963584171,1.0,0,0.0,1.0,1.2230463000014424,4.0,4.0,0,94,0,0.0,4lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,91.0,targ,33.0,1,0.4,old,1.3760042000212707,6291.060171919771,0.7657829598694823,0.30631318394779294,1.0,1,0.0,4.0,0.341152900015004,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,92.0,foil,150.0,,,old,1.7523189000203274,,,,,0,0.0,4.0,0.012268799997400492,,4.0,2,94,0,1.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,93.0,foil,183.0,,,sim,1.2583503000205383,,,,,0,1.0,3.0,0.31746680004289374,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,94.0,foil,168.0,,,sim,1.2936749999644235,,,,,0,1.0,2.0,0.1765300999977626,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,95.0,foil,190.0,,,new,1.5288807999459095,,,,,1,1.0,2.0,0.7879421000252478,,4.0,0,94,0,0.0,6foil
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,96.0,lure,98.0,0,0.05,sim,1.9287277999683283,1448.054441260745,1.4101221552836156,0.07050610776418079,1.0,1,1.0,,2.0111675999942236,5.0,4.0,0,94,0,0.0,5lure
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,97.0,targ,11.0,1,0.4,old,0.011742300004698336,2711.8323782234957,0.33009937411426327,0.1320397496457053,0.4012345679012346,1,0.0,3.0,1.0939143999712542,,4.0,0,94,0,0.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,98.0,targ,13.0,1,0.4,old,1.3408095000195317,5275.449856733524,0.6421572033223201,0.25686288132892804,0.7037037037037037,1,0.0,4.0,0.16453830001410097,,4.0,2,94,0,1.0,0targ
47,20538,1,MSTtest,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject47_MST_session1_run1_11_15_16.mat,99.0,foil,175.0,,,old,0.9290444999933243,,,,,0,0.0,2.0,0.8703043000423349,,4.0,0,94,0,0.0,6foil
