index,sub,mvc,ses,task,run,filepath,trial,stimLev,stimLev_i,isOddball,resp1_diff,isStrength,gf_trPer,iscorr,resp1,resp1RT,resp2,resp2RT,hit,miss,fa,cr,hit_1,hit_2,hit_3,hit_4,miss_1,miss_2,miss_3,miss_4,fa_1,fa_2,fa_3,fa_4,cr_1,cr_2,cr_3,cr_4,auc,auc_prop_targ,auc_rel_mvc,prop_valid_grip_samples,conf_median,resp2_bin_temp,resp2_bin_0,resp2_bin_1,resp2_bin_med
141,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,142.0,45,3,1,0.0,0,0.05,0,2.0,1.223185700015165,1.0,0.011721099959686399,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1523.557306590258,1.0502221731510704,0.05251110865755352,1.0,1.0,2,0,85,0
142,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,143.0,90,4,1,0.0,0,0.05,0,2.0,0.9878002000041306,1.0,0.5056842999765649,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1477.9785100286533,1.0188036878945703,0.05094018439472852,1.0,1.0,2,0,85,0
143,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,144.0,90,4,1,1.0,1,0.4,1,1.0,1.4468836999731138,3.0,0.10591619997285306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6365.545845272206,0.5484891643062147,0.2193956657224859,1.0,1.0,1,0,85,1
144,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,145.0,5,1,1,0.0,0,0.05,0,2.0,1.3995634999591857,2.0,0.18817300000227988,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1665.1074498567336,1.1477958570736428,0.05738979285368214,1.0,1.0,1,0,85,1
145,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,146.0,5,1,1,0.0,1,0.4,0,2.0,1.1526401999872178,1.0,0.22353640000801533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6868.720630372492,0.5918453703705532,0.23673814814822128,1.0,1.0,2,0,85,0
146,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,147.0,0,0,0,0.0,0,0.05,1,2.0,1.3760250000050291,3.0,0.17637110000941902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1474.5143266475645,1.0164157487058416,0.050820787435292086,1.0,1.0,1,0,85,1
147,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,148.0,5,1,1,0.0,0,0.05,0,2.0,0.917432300047949,1.0,0.10576690000016242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1811.0988538681947,1.2484310014945852,0.06242155007472926,1.0,1.0,2,0,85,0
148,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,149.0,45,3,1,1.0,1,0.4,1,1.0,2.034701699973084,4.0,0.5292300999863073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4480.244985673353,0.38604165107132354,0.15441666042852942,0.4506172839506173,1.0,1,0,85,1
149,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,150.0,0,0,0,,1,0.4,1,,3.0107024000026286,1.0,2.505187200033106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6339.502865329513,0.5462451631393046,0.21849806525572182,1.0,1.0,2,0,85,0
150,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,151.0,5,1,1,0.0,1,0.4,0,2.0,0.9291708000237122,1.0,0.01179070002399385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7543.134670487106,0.6499564581311699,0.259982583252468,1.0,1.0,2,0,85,0
151,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,152.0,5,1,1,0.0,0,0.05,0,2.0,1.0701228000689298,1.0,1.6583202000474557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2365.404011461318,1.6305259608887557,0.0815262980444378,1.0,1.0,2,0,85,0
152,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,153.0,20,2,1,0.0,0,0.05,0,2.0,1.2232289999956265,2.0,1.658319899928756,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1684.727793696275,1.1613205995011202,0.058066029975056006,1.0,1.0,1,0,85,1
153,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,154.0,20,2,1,0.0,1,0.4,0,2.0,1.1528301999205723,2.0,0.21163769997656345,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7013.011461318051,0.6042782330356079,0.24171129321424317,1.0,1.0,1,0,85,1
154,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,155.0,90,4,1,1.0,1,0.4,1,1.0,1.4231986000668257,4.0,0.11758730001747608,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8213.597421203438,0.7077270818573308,0.2830908327429323,1.0,1.0,1,0,85,1
155,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,156.0,45,3,1,1.0,0,0.05,1,1.0,2.1404306000331417,4.0,0.18822789995465428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974.4928366762178,1.3610621332296255,0.06805310666148127,1.0,1.0,1,0,85,1
156,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,157.0,5,1,1,0.0,0,0.05,0,2.0,1.9170582999940962,2.0,0.18816359993070364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1734.2306590257879,1.1954440332431155,0.059772201662155786,1.0,1.0,1,0,85,1
157,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,158.0,45,3,1,1.0,1,0.4,1,1.0,1.5172112999716774,2.0,0.25866880000103265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8013.5773638968485,0.6904922937113849,0.27619691748455394,1.0,1.0,1,0,85,1
158,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,159.0,0,0,0,0.0,0,0.05,1,2.0,3.0109660000307485,1.0,0.19982620002701879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1763.4756446991405,1.2156032568409323,0.06078016284204662,0.8580246913580247,1.0,2,0,85,0
159,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,160.0,45,3,1,0.0,0,0.05,0,2.0,0.963889200007543,1.0,0.599680200102739,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1445.611747851003,0.9964925538367705,0.04982462769183853,1.0,1.0,2,0,85,0
160,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,161.0,45,3,1,1.0,1,0.4,1,1.0,1.6582396000158042,2.0,0.07046950003132224,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369.45558739255,0.4626607488964422,0.1850642995585769,0.7777777777777778,1.0,1,0,85,1
161,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,162.0,20,2,1,0.0,1,0.4,0,2.0,1.5759655999718234,1.0,0.14114630001131445,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6417.3280802292265,0.5529509960906137,0.22118039843624548,0.9567901234567902,1.0,2,0,85,0
162,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,163.0,90,4,1,1.0,0,0.05,1,1.0,1.5995140000013635,2.0,0.08229649998247623,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.6446991404011,0.9055247116153589,0.045276235580767946,1.0,1.0,1,0,85,1
163,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,164.0,5,1,1,1.0,0,0.05,1,1.0,1.7406120999949053,1.0,0.9526748999487609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.9541547277936,0.9457187252552517,0.04728593626276258,1.0,1.0,2,0,85,0
164,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,165.0,90,4,1,1.0,1,0.4,1,1.0,1.3054914000676945,2.0,0.17630289995577186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275.310888252149,0.45454874269767603,0.1818194970790704,0.7901234567901234,1.0,1,0,85,1
165,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,166.0,45,3,1,0.0,1,0.4,0,2.0,1.3526566000655293,1.0,0.01179380004759878,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5796.1747851002865,0.49942913637384423,0.19977165454953769,1.0,1.0,2,0,85,0
166,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,167.0,5,1,1,0.0,1,0.4,0,2.0,1.1993773999856785,3.0,0.21159129997249693,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7374.45558739255,0.6354221744151574,0.25416886976606295,1.0,1.0,1,0,85,1
167,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,168.0,5,1,1,0.0,1,0.4,0,2.0,0.929212799994275,1.0,0.0117637999355793,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6938.467048710601,0.5978550913964467,0.23914203655857866,1.0,1.0,2,0,85,0
168,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,169.0,45,3,1,1.0,0,0.05,1,1.0,1.3055388000793755,3.0,0.09406889998354018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1465.9770773638968,1.0105308315736519,0.050526541578682596,1.0,1.0,1,0,85,1
169,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,170.0,5,1,1,0.0,1,0.4,0,2.0,1.646513000014238,2.0,0.12930660007987171,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6056.799426934097,0.5218859366972924,0.20875437467891697,1.0,1.0,1,0,85,1
170,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,171.0,0,0,0,0.0,0,0.05,1,2.0,1.9287778000580147,2.0,0.12941870000213385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2594.305157593123,1.788312647406854,0.0894156323703427,1.0,1.0,1,0,85,1
171,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,172.0,90,4,1,1.0,0,0.05,1,1.0,1.2937340999487787,4.0,0.37629150005523115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1758.6404011461318,1.2122702151693194,0.06061351075846597,1.0,1.0,1,0,85,1
172,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,173.0,90,4,1,0.0,0,0.05,0,2.0,1.2231316999532282,1.0,0.9878308000043035,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1379.7005730659025,0.951058504905151,0.047552925245257546,1.0,1.0,2,0,85,0
173,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,174.0,20,2,1,0.0,1,0.4,0,2.0,1.681901500094682,2.0,0.22333619999699295,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6781.557306590258,0.5843349164705193,0.2337339665882077,1.0,1.0,1,0,85,1
174,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,175.0,5,1,1,0.0,1,0.4,0,2.0,2.610989399952814,1.0,0.023535100044682622,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2710.551575931232,0.2335554883789922,0.09342219535159689,0.0,1.0,2,0,85,0
175,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,176.0,90,4,1,1.0,1,0.4,1,1.0,1.9053212999133393,3.0,0.23531920008827,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7714.7750716332375,0.6647459047040426,0.2658983618816171,1.0,1.0,1,0,85,1
176,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,177.0,0,0,0,0.0,1,0.4,1,2.0,2.1992369999643415,2.0,0.11754250002559274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7356.853868194842,0.6339055170085857,0.2535622068034343,1.0,1.0,1,0,85,1
177,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,178.0,90,4,1,1.0,0,0.05,1,1.0,2.481642800034024,2.0,0.2822090999688953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.2106017191977,1.1485562843587218,0.057427814217936086,1.0,1.0,1,0,85,1
178,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,179.0,5,1,1,0.0,1,0.4,0,2.0,2.952074300032109,1.0,0.7173008000245318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7267.270773638968,0.6261865628350941,0.2504746251340377,1.0,1.0,2,0,85,0
179,64,29014,3,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject64_CD_session3_run1_11_28_9.mat,180.0,20,2,1,1.0,0,0.05,1,1.0,2.0109819000354037,2.0,0.25883750000502914,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.6260744985673,1.052337543598654,0.0526168771799327,1.0,1.0,1,0,85,1
0,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,1.0,20,2,1,,0,0.05,1,,3.0107509000226855,2.0,0.011531604803167284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640.3925501432664,1.9463309377438198,0.097316546887191,1.0,3.0,0,65,61,0
1,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,2.0,90,4,1,1.0,1,0.4,1,1.0,1.2466962999897078,,3.010777199990116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755.4269340974215,0.530317239246777,0.2121268956987108,1.0,3.0,0,65,61,0
2,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,3.0,5,1,1,0.0,1,0.4,0,2.0,2.1757907000137493,3.0,1.2113327000988647,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6767.260744985673,0.6235497516756664,0.2494199006702666,1.0,3.0,2,65,61,1
3,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,4.0,90,4,1,1.0,0,0.05,1,1.0,1.4819466000190005,4.0,0.7174414999317378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2272.206303724928,1.6749272473278254,0.08374636236639128,1.0,3.0,1,65,61,1
4,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,5.0,20,2,1,1.0,0,0.05,1,1.0,1.646646499983035,3.0,0.8350427000550553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.9255014326648,0.9744401455349142,0.048722007276745714,1.0,3.0,2,65,61,1
5,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,6.0,45,3,1,1.0,1,0.4,1,1.0,1.8582072999561206,2.0,1.411255200044252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218.984240687679,0.5730303922202269,0.22921215688809077,1.0,3.0,0,65,61,0
6,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,7.0,20,2,1,1.0,1,0.4,1,1.0,1.8581585000501946,4.0,1.3407890000380576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4896.042979942694,0.45113177981190966,0.1804527119247639,0.8580246913580247,3.0,1,65,61,1
7,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,8.0,0,0,0,1.0,0,0.05,0,1.0,1.8346700000111014,4.0,0.9996578999562189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1599.077363896848,1.1787390269031754,0.058936951345158785,1.0,3.0,1,65,61,1
8,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,9.0,0,0,0,0.0,1,0.4,1,2.0,1.834746400010772,3.0,0.48220029997173697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6098.299426934097,0.561910237628455,0.22476409505138203,1.0,3.0,2,65,61,1
9,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,10.0,90,4,1,1.0,1,0.4,1,1.0,1.5995401999680325,4.0,0.9878481000196189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6640.964183381089,0.6119125187399647,0.2447650074959859,1.0,3.0,1,65,61,1
10,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,11.0,45,3,1,1.0,0,0.05,1,1.0,2.0934221000643447,1.0,0.5527352000353858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349.051575931232,1.731572737675978,0.08657863688379891,1.0,3.0,0,65,61,0
11,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,12.0,20,2,1,1.0,0,0.05,1,1.0,2.152096900041215,2.0,0.45873860002029687,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.0200573065902,1.0039953245662612,0.05019976622831307,1.0,3.0,0,65,61,0
12,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,13.0,90,4,1,1.0,0,0.05,1,1.0,1.6112689001020044,3.0,0.6468143999809399,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.6790830945558,1.2057195069250741,0.06028597534625372,1.0,3.0,2,65,61,1
13,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,14.0,5,1,1,,1,0.4,1,,3.0107725000707433,2.0,0.011701000039465725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6732.560171919771,0.6203523673079546,0.2481409469231819,1.0,3.0,0,65,61,0
14,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,15.0,45,3,1,0.0,1,0.4,0,2.0,1.1996271000243723,3.0,0.6939662999939173,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6650.378223495702,0.6127799483539456,0.24511197934157827,1.0,3.0,2,65,61,1
15,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,16.0,5,1,1,1.0,0,0.05,1,1.0,1.3523851999780163,2.0,0.48220209998544306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.865329512894,1.2471364658063495,0.062356823290317484,1.0,3.0,0,65,61,0
16,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,17.0,5,1,1,1.0,1,0.4,1,1.0,1.411514600040391,3.0,0.6586115000536665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6491.83094555874,0.5981710660436698,0.23926842641746793,1.0,3.0,2,65,61,1
17,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,18.0,45,3,1,0.0,0,0.05,0,2.0,1.4583506000926718,3.0,0.37625819991808385,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2166.7636103151863,1.5972015408485818,0.0798600770424291,1.0,3.0,2,65,61,1
18,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,19.0,90,4,1,1.0,1,0.4,1,1.0,1.4819309000158682,3.0,0.3998905000044033,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6656.667621776504,0.6133594668451002,0.2453437867380401,1.0,3.0,2,65,61,1
19,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,20.0,20,2,1,0.0,1,0.4,0,2.0,2.258127500070259,2.0,0.3410745000001043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6457.7736389684815,0.5950329536127525,0.23801318144510103,1.0,3.0,0,65,61,0
20,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,21.0,90,4,1,1.0,1,0.4,1,1.0,1.5644662999548018,4.0,0.917261999915354,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6603.21776504298,0.6084344837316619,0.24337379349266478,1.0,3.0,1,65,61,1
21,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,22.0,90,4,1,1.0,0,0.05,1,1.0,0.9994080000324175,4.0,0.5645248999353498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1200.378223495702,0.8848431545744523,0.044242157728722614,1.0,3.0,1,65,61,1
22,65,27132,1,cdt,1,/content/G/Shareddrives/LC-Aging/Young Adult - Behavioral + Pupillometry Study/Data Collection/metacog YA/subject65_CD_session1_run1_11_8_11.mat,23.0,20,2,1,0.0,0,0.05,0,2.0,2.952025100006722,1.0,0.7526531999465078,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320.1919770773638,0.9731623006614799,0.048658115033074004,1.0,3.0,0,65,61,0
